,uname,message,like,oid,label
144665457072,倾国倾城倾天地,我真快要笑死了[笑哭],0,349510962,0
144665347472,今晚几点睡4,@这里暗藏玄只因 [滑稽],1,349510962,0
144665187264,时总攻,元旦快乐，同志们,0,349510962,0
144665311424,路过的1号路人,感觉这个最好笑,0,349510962,0
144665130240,进击的抓码,神医宇宙又出一位大将,1,349510962,0
144665100720,兔和鹰,超度大师，治一个死一个。,1,349510962,0
144664937264,亚空间信标,23年底一天就更新，谢...谢了[傲娇],0,349510962,0
144664826176,账号已注销,这属性膨胀的有点厉害，是不是下一步要出氪金商城了，狗策划要挨打啊[doge][doge],0,349510962,0
144652318336,三木刃,新年快乐～,9,349510962,0
144652363952,哦吼言轩吖,这老师傅 病状多久了？[doge],0,349510962,0
144652299744,蟹脚投木,大师，他们悟了,0,349510962,0
144652200880,敌人不是人,阿门！,0,349510962,0
144651755376,FreesQueeze,哟，账号申诉回来了,0,349510962,0
144651749072,-不知名的屑狐狸-,更了[滑稽],0,349510962,0
144651864960,更加从容一点吧,居然更新了，爷爷，你关注的up主更新了,2,349510962,0
144651604592,HCL老贼,越来越丝滑了[热词系列_可以],1,349510962,0
144651240608,心情很长,好活,0,349510962,0
144651232960,霜剑兰陵王,阿明火葬场谢谢大师了，阿门[保佑],1,349510962,0
144651035344,可他总是出现在梦里,[打call][打call][打call][打call][打call][打call][打call],0,349510962,0
144651034608,霜剑兰陵王,绝对有一个人发排行榜，然后上热评,2,349510962,0
144651023040,阿巴嘀嘀哒,Up搞个卡牌乱斗[打call][打call][打call],0,349510962,0
144650873824,恐龙新概念,新年出新英雄是吧[奸笑],0,349510962,0
144650993248,touchfat,新年第一天就两眼一黑，又有神药吃了。,1,349510962,0
144650892496,三木刃,喜欢不要忘记三连哦,10,349510962,0
144650891184,无名の尘埃,最后暗藏玄只因,1,349510962,0
144650699536,口嗨达人,这老几把登笑死我了[妙啊][滑稽],0,349510962,0
144650567632,Marxism-chopin,有的用词有点让人害怕啊。[脱单doge],0,349510962,0
144650641744,林知雨白之夜,新年快乐！,0,349510962,0
144643938848,ADorothyHamm,还是你的味儿正[tv_doge],1,349510962,0
144643883600,我就是我无需作假,来了来了，终于来了。[打call],0,349510962,0
144643677648,喵氏柿,神医区up主,0,349510962,0
144643641712,xxxyyy三倍体,推荐up看看河北都市频道，上面有很多这样的神医广告[doge],4,349510962,0
144643506048,嘿嘿嘿哈哈嘿嘿嘿哈哈,神医必[热词系列_三连][滑稽],0,349510962,0
144643316496,jimmy200570,2023年，可以讓他治一個死2023個,0,349510962,0
144643164448,公主型女友水原千鹤,谁快来更新一下冥医榜,0,349510962,0
144643201664,潜行的菊花君,朕的神医排行榜呢？！！,0,349510962,0
144642783392,花儿不哭,谁来刷新一下神医宇宙战力排行榜2023版,13,349510962,0
144642517888,NICE凯子,6,0,349510962,0
144641978064,父女,魔佛是吧。。,0,349510962,0
144641919024,铁板炒冷饭,谢谢UP，让我笑出新冠,1,349510962,0
144641816464,是王富贵呢,狗子，落后了，没有以往的流畅了，新年倒退了[doge],0,349510962,0
144641262288,一路风与尘,唉，家里的老人看药有没有药效就是能不能快速镇痛，那些乱七八糟的药加点止疼药当神药买。,1,349510962,0
144641297920,花筏w,好久没看过这么好笑的活了,1,349510962,0
144641237536,20岁了还没证黎曼猜想,接下来是付费节目吗[脱单doge],0,349510962,0
144640917616,毒腥兽红色变种,下次有时间出一个专门赚黑心钱或专门谋取暴利的神医。,0,349510962,0
144640537040,月之公主的欢愉,视频已经发布一个半小时了，我还没有看见下一个，我都不敢想up接下来会干什么了,11,349510962,0
144640294720,美少女月头酱,狗辉我爱你宝贝 还以为不更了呢[大哭],87,349510962,0
144640132512,杰-哆啦,得罪了方丈还想走？[doge],1,349510962,0
144696739760,神の袖手旁观,小黑子露出只因脚了,2,349510962,0
144696326880,那年怪谈,怎么感觉这神医声音和马老师好像啊[藏狐][藏狐],9,349510962,0
144696091456,青色怒火,这些都什么梗,0,349510962,0
144695908640,走路兔兔,nb,1,349510962,0
144695972304,琪-艾芙尼尔,胡万林直呼内行,0,349510962,0
144695740240,简宁酿,好家伙，什么时候做个战力排行榜。,0,349510962,0
144695677024,---只大喵喵,没病给你治出病，有病让你上西天,0,349510962,0
144695340384,猎奇小宝,"[2023]卧槽，金庸短篇小说连城诀，
血刀门，血刀老祖[脱单doge]",5,349510962,0
144695070736,纳西妲神选,绝,0,349510962,0
144695145008,架青乘白,法庆狂喜[滑稽],1,349510962,0
144695019088,阳光boy马利克,这个做的太好了，一点都不牵强。,1,349510962,0
144695007504,快哉風里舟,[2023],0,349510962,0
144694826000,bili_93693289,z,0,349510962,0
144694901728,zxeccc,漫长的八分钟,1,349510962,0
144694542224,好短的名字啊QAQ,有本篇吗。。。,0,349510962,0
144694291408,九歌不相思,合法张三[doge],0,349510962,0
144694271376,永昌亭侯赵子龙,来啦,1,349510962,0
144694264608,快乐的逗逗龙,终于更新了！,1,349510962,0
144694023200,麦克斯肝绿牌の矿车君,神医系列血缘关系最远的一个[doge],5,349510962,0
144693919760,使徒默,真的能成为一条好汉吗，给我来几副药，不想这样活着了捏[喜欢],2,349510962,0
144646921808,去T-M的世界,神医宇宙战力崩坏,0,349510962,0
144646713584,专门拷打1450屑,海螺沟雪山之巅，老祖立地顶天[doge],1,349510962,0
144646761152,楚轩大校的心理辅导,拈花一笑，佛度众生,1,349510962,0
144646731200,54188youhe,记住，不要三连，三连会降低你的智慧,0,349510962,0
144646442000,辰影超,[喜极而泣][喜极而泣][喜极而泣],0,349510962,0
144646430816,鬼畜收藏家,怎么评论区没有神医战力表[doge],0,349510962,0
144646359264,他nn的喝,6,0,349510962,0
144646270080,好低俗,真的会笑死人的！你知不知道[热],0,349510962,0
144646063520,JIES成汉,爷青回,0,349510962,0
144645942448,可能是成分最杂的,是新英雄哦（阿伟音）,0,349510962,0
144645838160,Virgo-CX,战力崩坏了喂，索朗次仁还是那么弱，新神医一个比一个强，到底应该练哪个啊☹️,2,349510962,0
144645858560,一灰一白,这个原视频在哪⊙▽⊙,0,349510962,0
144645558528,济局济段DF8B,搞笑的不止是鬼畜，而是逻辑自洽的鬼畜，一本正经胡说八道的鬼畜,0,349510962,0
144645551872,蒜头·夜猫,新的神医一个比一个狂,0,349510962,0
144645463184,jimmy200570,腰不酸，腿不疼，心不跳，這就是三不。,0,349510962,0
144645396960,漂亮姐姐贴亿下,笑死了哈哈哈哈哈哈,0,349510962,0
144645113600,违规称昵9568,中国专家,0,349510962,0
144645208096,月隐天澜,老粉来了[吃瓜][吃瓜]快乐源泉又回来了[脱单doge][脱单doge],2,349510962,0
144644968544,躲着的人,绝尘？绝个der！本期MVP明显是主持人！我愿称晨曦为神医宇宙最强主持人！,1,349510962,0
144644183968,混沌哲学家,这是开年整个大活啊！,1,349510962,0
144625866928,增强提醒工具,好,1,349510962,0
144625864256,古明地觉です,来啦 老弟[调皮][调皮][调皮][嗑瓜子],3,349510962,0
144626004576,未来科技-阿玮,第一名第一名，新年新视频,1,349510962,0
144625862160,萧峰大战聚贤庄,这是干什么太好看了吧,4,349510962,0
144625940336,此情仍可待,神医宇宙又来了噢[doge],1,349510962,0
144625939600,小是小面包的小,今天来早了是吧[doge][doge][doge],2,349510962,0
144625836864,24岁是梁山泊lsp,在这里放个木鱼[doge]·jpg,111,349510962,0
144625836208,hbvuhuh,首页通知书[doge],2,349510962,0
144625934192,记录生活的蛇皮怪,第一个投币,2,349510962,0
144625831952,快乐的小闪,终于更了[打call],1,349510962,0
144625851680,大人-时代又变了,刚刚！我来啦[脱单doge],2,349510962,0
144625829920,拉碧丝_,这么早，话说神医宇宙更新了足足有3年了吧[doge],4,349510962,0
144625927712,403-Petrichor,6,1,349510962,0
144625927232,暗黑骑士王,一楼最帅[呲牙],1,349510962,0
144625926640,颓崽,三连求交易[热词系列_三连],0,349510962,0
144625824656,小纸哟,失踪人口回归（元旦限定,21,349510962,0
144625759856,小鸟厨东哥,爷青回！这个系列又更新了,1,349510962,0
144625759296,-_JING_-,新年大片[星星眼],2,349510962,0
144625758768,みや-むら,新年快乐喔[打call],1,349510962,0
144625758608,帆车永不翻,先赞后看，已成习惯[脱单doge],4,349510962,0
144681221872,囃大哥,不行了笑死我了😆,4,349510962,0
144680980416,谁季伯常啊,这样的新闻综艺节目谁不爱看,7,349510962,0
144680886000,绿色的魔方,安乐死是吧,2,349510962,0
144680716000,狡兔屋主人,又是个千万播放视频要诞生了[脱单doge],2,349510962,0
144680824576,M417V,"趁人少，欺负一下up[tv_doge]
{\__/}
( • . •)
/ &gt;⚪️
你看到这个硬币了吗

{\__/}
( • - •)
⚪️&lt; \
吃了也不给你

{\__/}
( • . •)
/ &gt;⚪️
开玩笑啦给你给你

{\__/}
( • - •)
⚪️&lt; \
诶，我又抢回来啦
{\__/}
( • . •)
/ &gt;⚪️
给你啦给你啦不开玩笑辣

{\__/}
( • - •)
⚪️&lt; \
诶，骗你的略略

Σ(っ °Д °;)っ
诶诶你怎么哭辣

{\__/}
( • . •)
/ &gt;硬币 点赞
给你给你都给你
发现了：好吧，你展开了，那么在24个小时之内，把这句评论转发到10个作品，否则倒一辈子霉，我也是受害者[tv_doge]",2,349510962,0
144680678000,罘夜寒霄,"6,物理超度大师",2,349510962,0
144680532896,齐天K大圣,他会不会告你诽谤[脱单doge],1,349510962,0
144680655280,大熊12345666,这个药的链接麻烦发一下,0,349510962,0
144680510976,清愁欲语谁,[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣],1,349510962,0
144680375456,寒烟芙蕖,喝着水看着视频很辛苦好吗！[doge][脱单doge],0,349510962,0
144680373728,生活像坨奥利给,我就想知道他有没有违背祖宗,1,349510962,0
144680308064,bili_687429435,新英雄出来了，老英雄也该加强了，他们的伤害跟不上版本,0,349510962,0
144680074144,勇武安宁,卧槽新年，新英雄,1,349510962,0
144680199184,小屑魔女一只,新的一年，新的开始，啊不是[doge],2,349510962,0
144680166480,残殇canshang,索朗次仁厨强烈要求加强索朗次仁[tv_生气][tv_生气],3,349510962,0
144680024560,坐忘道老大,@你想不起我,0,349510962,0
144679700096,柑蕉桔梨罗友,熊风山真是逊啦,1,349510962,0
144679607728,あい爾鼈ゲギ,9,0,349510962,0
144679488960,来自圣域的葡萄,哈哈哈哈哈哈哈,1,349510962,0
144679335648,NATSUMI鏡野七罪,加强乌仁吉！！！[无语][无语][无语],3,349510962,0
144708324736,永远的悲剧,笑死,0,349510962,0
144708152784,这还得是你啊,[doge],0,349510962,0
144708124192,合肥小锅锅,一忌绝尘,0,349510962,0
144708067392,厌内,这假神医是怎么上电视的？,0,349510962,0
144708083920,威森墨拉墨帅,tmd笑死我了[大笑][大笑][大笑],1,349510962,0
144708017520,Libry汐,血刀老祖 索命梵音,0,349510962,0
144707809472,合肥小锅锅,念错经的屑秃驴[doge],0,349510962,0
144707635248,去头少年,哈迪斯，草,0,349510962,0
144707629664,罗敏国,这不就是中医吗,0,349510962,0
144707624464,-人易朽-,这不是原版吗[滑稽],1,349510962,0
144707579936,哪只眼睛看到我咬的,生怕他嘴里蹦出一句年轻人不讲武德,151,349510962,0
144707430272,朵落reo,还等什么？相亲相爱一家人转起。[呲牙][呲牙],1,349510962,0
144707538272,坤坤醉酒,太牛逼了，今天是一年的第一天，哈哈哈，太搞笑了，哈哈哈，点赞投币[支持][支持],4,349510962,0
144707462960,你boring啊,"祝这个账号的人新年快乐
https://space.bilibili.com/",1,349510962,0
144707330112,ZERO零Alice,让我想起了释德川,0,349510962,0
144707260176,彩虾一色-万里如一,"真的嘛，真的嘛
绝尘会不会找张三告up诽谤呀
（也许张三都救不了）
up小心",0,349510962,0
144707167728,多多Donnie,佛祖：6,1,349510962,0
144706936816,信步南,春晚没有狗辉我们不看[doge],2,349510962,0
144707040032,刚刚真滴帅,真的栓Q,0,349510962,0
144706894912,六花が大好きです,@篝敦敦子,1,349510962,0
144672256176,脚气侠,@干香菇和金坷垃 @無馱オラ @So2_ZEBRA @_--_御坂美琴_--_,1,349510962,0
144672246880,小河迅浪,奶奶的，阳了还没好，正咳嗽，看这个视频差点把我送走了，真的好活。,0,349510962,0
144672242416,豆子ffc,没有神医我浑身难受！,1,349510962,0
144672321392,Jeblqr,这个up怎么谁都点赞（,1,349510962,0
144672162000,伪丶丿恋,2023第一个三连，笑得我苹果肌都酸了[笑哭][笑哭],2,349510962,0
144672129200,察内姆,杀生为护生，斩业非斩人,0,349510962,0
144672111776,隔壁骚悠,我想看一期主持人VS神医的[doge]（跟胡闹厨房那期差不多的）,6,349510962,0
144672032480,给个面子叫我靓仔,@神经蛙种子,1,349510962,0
144672100880,春梦落凡尘,up是每个人都会赞吗[脱单doge],2,349510962,0
144672099040,我超爱三连,你他喵的，失踪了吗？这么久？,2,349510962,0
144672082928,無鳴人,其他神医都是点对点精准刺杀，这位大师可是无范围限制的AOE必杀[doge],10,349510962,0
144671809728,小小小火汁,逆天[doge][热词系列_三连],1,349510962,0
144671805984,你把握不住啊的,简直是如来在世,1,349510962,0
144671740272,A22の无忧V菌,up加油！,2,349510962,0
144671731936,菅富东,血刀老祖是吧[2023],3,349510962,0
144671792928,田坤的大艺航,好活[脱单doge],1,349510962,0
144671717232,好汉弗朗西斯克,无人机那边怎么说？,2,349510962,0
144671776048,有元自会相见,作者又活了[滑稽],1,349510962,0
144671661472,花衍动漫,好家伙，主持人打人了。,1,349510962,0
144671641008,神级无敌超级龙傲天,3000+患者正在观看,1,349510962,0
144627153824,狮心人A,哈哈哈哈哈哈,1,349510962,0
144627109376,我不想再名字重复了,新英雄是吧,1,349510962,0
144626953152,明天再说也为时不晚,终于出新角色了,1,349510962,0
144627079824,ArmoaWhite,童年回忆,1,349510962,0
144627062432,半烟半雨一江南,一寄绝尘,1,349510962,0
144626997232,时空水桶,复活成功[脱单doge],2,349510962,0
144626988144,大吴疆土寸土不让,元旦特辑,1,349510962,0
144626984672,号尔赛,小半年没动静，居然是给我们整大活去了，新年快乐[脱单doge],1081,349510962,0
144626878288,玩囧03,一骑觉尘：指觉尘大师致死速度快的一匹马都追不上[doge],2729,349510962,0
144626978560,健身视频评论区记录员,太强了，还是平衡一下吧,2,349510962,0
144626867952,品如服装厂首席设计师,撅尘大师…当世田文镜，这报用心了[喜极而泣],5,349510962,0
144626795152,fsdfhsflS,和熊市牢房可以一拼[doge],4,349510962,0
144626846144,我是个高级动物,失踪人口回归[脱单doge],1,349510962,0
144626715648,咸鱼_Kcalb,新英雄，撅成大湿[doge],1,349510962,0
144626833136,界徐盛,古锭刀老祖,1,349510962,0
144626820224,Dancet,癌症晚期病人的福音,0,349510962,0
144626768352,天殇Hikari,战绩冠绝神医宇宙，新王登基,1,349510962,0
144626768128,硬纸板奥尔良,加强一下熊凤山吧，现在是越来越逊了，别人都是治一个死1000、 1万个，就他只是治一个死一个[打call]求求了！,6396,349510962,0
144626806224,武竹君,阿门[doge][doge][doge][doge],1,349510962,0
144626755664,蜘蛛炸弹,感觉……不如乌仁吉[doge],64,349510962,0
144627578416,叶文驴,是无人机太落后，还是他们有问题,4,349510962,0
144627569696,bitmaxrui,年更是吧,1,349510962,0
144627565248,op36000价,我看了这么多神医片子，你剪的片子声音应该是剪的最好了,1,349510962,0
144627561664,安科-阿列克谢,终于来了,1,349510962,0
144627403696,888号大佐测评,你太美,1,349510962,0
144627547792,处心积虑江啊亚,普度众生的屑神医[妙啊],1,349510962,0
144627398944,淦个725,太好了，最早的一次！,1,349510962,0
144627458304,无铭的事迹,六分钟150评论你们是真不当人[doge][doge][doge][doge],3,349510962,0
144627448912,刮脸盘儿刀片儿,你快去美国！,1,349510962,0
144627341168,白露寒澈,我啥时候关注的[脱单doge]我咋不知道,2,349510962,0
144627340880,2201282116,治一个死两千个[支持],2,349510962,0
144627197280,这玩意儿不够waggggh,第十六位新英雄,2,349510962,0
144627333648,过客_罢,好！死亡率百分之二十万，斩获神医宇宙第一。,1246,349510962,0
144627188032,奇怪的爱好者,元旦礼物！,1,349510962,0
144627184064,哆啦A梦Rmy,热评就在眼前，我却想不出骚话[微笑],1,349510962,0
144627308944,雄氏频道,扣1我雄凤山和佛祖陪你一起笑,2,349510962,0
144627306112,狸花猫嘉嘉,我先去浏览器找找骚话，待会再来啊[doge],2,349510962,0
144627305008,二柒拾肆丶,神医宇宙，妙蛙,1,349510962,0
144627233856,灵玥雪,是活的！！！！狗辉贴贴！！,2,349510962,0
144627231184,鸡顶核,经典老番[doge],1,349510962,0
144630269824,檀姒尔,笑死我了,1,349510962,0
144630116224,cell我老婆,终于更新了[大哭],1,349510962,0
144630255904,弘毅大师1997,我没记错的话上一期视频里的主角就是被主持人干掉的，这次大概率也是吧。,4,349510962,0
144630082880,细雨落花天,觉尘怎么挨打的？对此我很是好奇[小A和小B_喝茶],2,349510962,0
144629918272,小黄人hsd,违背祖宗（0/1）,1,349510962,0
144630075440,弔人楠,血刀老祖[doge],1,349510962,0
144629908144,可恶的猪某,爷青回！,1,349510962,0
144630065296,愛丽丝的囚徒,战力开始崩坏[doge],1,349510962,0
144629942144,滑稽助手,排名君呢,1,349510962,0
144629857296,这个我没办法和你解释,今夕是何年？[脱单doge],1,349510962,0
144629920448,吓我一跳释放神圣领域,课代表呢？[doge]速速把神医宇宙战绩贴出来呀,8,349510962,0
144629752096,不给糖就开摆,第一天更新神医，真有你的嗷狗辉大师[doge],1,349510962,0
144629742864,灋外狂徒張叁,这期的大师战斗力很弱啊,3,349510962,0
144629627760,谁比我帅我跟谁急,大师 俺捂了,1,349510962,0
144629621152,Tintinan,老古月表示很淦！,2,349510962,0
144629686688,沙漠狐狐_official,狗辉便乘年更up了（悲）,6,349510962,0
144629397088,舟月榉,新年新神医，新年新气象[赞了],2,349510962,0
144629086336,刚刚关注就,冥场面,3,349510962,0
144629026848,拉柴禾斯基,好就没有能笑到脸疼的鬼畜视频了[脱单doge],4,349510962,0
144629016816,咩呀哟,这期太顶了，人差点笑晕过去,6,349510962,0
144639654560,地狱狂犬,最后黑屏后加个打人的音效会不会更好[doge],1,349510962,0
144639690976,我比较正经,狗辉是不是要毕业了,0,349510962,0
144639589520,Genie゜,2333,0,349510962,0
144639428320,Horseman_J_Leon,这里的“祖宗”并不是指自己家族的祖先，而是指北照寺历代主持,26,349510962,0
144639262224,我们都是社畜哦,好活[支持],2,349510962,0
144639165392,秀泰沐沐沐,放神医宇宙纯享收藏夹了[2233人生百戏·牡丹亭_牛牛牛],2,349510962,0
144639142544,使命召唤_用户13号,兄啊，这段时间没有广告素材了是吧（悲）[脱单doge]多发点神医,2,349510962,0
144638952352,Chap81,有一说一，这个主持人怎么还没被抓,1,349510962,0
144638950032,蠢兔子白又白,你终于更新辣！,1,349510962,0
144639046144,米兰的碟摊老板,他和释大师谁猛[脱单doge][热词系列_三连],263,349510962,0
144638765552,这名字都有人用124,up主，谢谢你,1,349510962,0
144638685104,落叶adm,哈哈哈哈哈哈哈,1,349510962,0
144638731376,人型组月伊布,是时候加强蒙药心脑方了，能清除心脑和坏死神经，致死率竟然只有97%[tv_吐血],179,349510962,0
144638591216,南无禅,关于我关注不关注的up主都是小黑子这件事,1,349510962,0
144638107408,河河爱吃鱼,新年快乐[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣]阿们阿阿阿弥陀佛～～,1,349510962,0
144637594720,老二削面,哈哈哈哈哈哈哈,1,349510962,0
144637404560,永远喜欢高海千歌,新的神医诶,1,349510962,0
144637534448,永远喜欢高海千歌,新年快乐[脱单doge],1,349510962,0
144637181680,あすヘのとびら,燕国地图藏到了最后，不愧是小黑子大师[doge],1,349510962,0
144637300656,浅墨欲浓,新的一年又解锁了一个新英雄[脱单doge],2,349510962,0
170241467456,成都AG超完会梦泪,考古[2023][2023][脱单doge],0,160008,0
170209369536,龙猫大老鼠,插眼[2023],0,160008,0
169871110896,华Huua,(˃ ⌑ ˂ഃ ),0,160008,0
169677696000,大师Nanta,2023年6月12日17:15:52 考古,0,160008,0
169240671248,最初のDe贤者,时代の热泪，我永远记得鬼畜区最初的样子,3,160008,0
168927334000,饮个维他先啦,考古,2,160008,0
168876553488,集と祈り,12年了,0,160008,0
168632222608,grass寇,古考,1,160008,0
167807404816,lkebana_,考古[兔年],1,160008,0
167649660656,卍孤雪傲梅卍,[热词系列_肥肠自信],0,160008,0
167578364752,_追忆reminisce_,😭😭😭😭[艺术馆-神奈川冲浪里_扎心][艺术馆-神奈川冲浪里_扎心][艺术馆-神奈川冲浪里_扎心]痛仰,0,160008,0
167577328736,一个橙实的人,前来考古，23年已经是短视频的天下力（悲,6,160008,0
166993241152,雪山下的苹果,考古留念,5,160008,0
166733454144,漫威炒鸡战争,好家伙，没想到这么早,1,160008,0
166666535472,__卡比兽__,考古,0,160008,0
166505335680,奕宇政的雨宫国艺,泪目,0,160008,0
166459900144,魂に林はない,文艺复兴,0,160008,0
166196635504,艾莫d澜迪,考古,1,160008,0
166180474000,风歌尘,考古来哩（￣▽￣）,0,160008,0
166087579504,MC瑞典球,你手上拿着的金坷垃，是我此生不变的信仰，唯我金坷垃与世长存,1,160008,0
164691292720,南美烟老板の狗,考古考古,0,160008,0
164566900736,墨_云泽,文艺复兴,0,160008,0
164143619872,依小仙呐,[热词系列_优雅],0,160008,0
163894926176,年年泰裤辣,文艺复新,0,160008,0
163610385856,成龙之噩梦,来考古了,1,160008,0
163447952992,-S-H-I-R-O-,考古考古[doge],0,160008,0
163245335888,随便吖y,好怀念以前啊,5,160008,0
163158879424,改名也中不了奖滴,现如今还偶尔能看到金坷垃的视频，千本樱基本都刷不到了。唉，六七年前的日子，真怀念啊[tv_无奈][tv_无奈],1,160008,0
162572794656,二阶矩,神[打call],1,160008,0
162493027952,苍崎青孑,唉，b站,4,160008,0
162340263968,爱英明真是太好了,还有人记得这个视频吗,2,160008,0
162087600240,Tashkent114514,2023前来考古比我小一岁的视频[脱单doge],3,160008,0
161837076800,-_-Jay_chou,挖到文物了,3,160008,0
161179718416,目力先辈114514悲,12年了[doge],3,160008,0
161024797104,然而我是红临近,入✿ヽ(°▽°)ノ✿,0,160008,0
160807182224,緋霧雨,千本樱好听啊,0,160008,0
160785218384,伽罗桔梗不知火,原来累积10多年也能达到100多万的播放量[笑哭][笑哭],3,160008,0
160673285904,默殇_kurumi,活到23年的老登前开考古,2,160008,0
160667658704,白色--闪电,12年了[热词表情_世萌双冠],2,160008,0
160617934656,疯狂的碎片,2023 金坷垃 检验歌曲的唯一标准！,0,160008,0
155962123232,0AF9TMRADYVH,盗墓[脱单doge][脱单doge][脱单doge],0,160008,0
155447461472,宋太祖政变,握草，十二年前的视频[哦呼][哦呼][哦呼],0,160008,0
155031970016,真滴狗蛙,考古,0,160008,0
154854225120,吃猫的可乐C,考古[tv_腼腆],0,160008,0
154783333696,酱油拌饭D,2023 3.3考古,0,160008,0
153983862912,冰棍好烫啊,2023.2.26考古,0,160008,0
153142195520,-35_海東靑-Official,考古，从小听到大的歌,1,160008,0
153000719760,了不起的艾思币,考古,0,160008,0
152830585408,看到我請让我学习,2023.2.18,2,160008,0
152579110784,雨色空濛,好久没看，神弹幕居然已经失效了吗(´･_･`),2,160008,0
152058732128,老子不取了烦死了,"原来收藏,点赞过吗.....",2,160008,0
152037838752,イナルー,怀念过去的破站。,0,160008,0
151914702736,半口鸡肉卷,真的想不到还有人看金坷垃呀。,5,160008,0
151914661008,半口鸡肉卷,两个人吗？还有一个人站出来！,1,160008,0
151204445152,Ga楽,考古,0,160008,0
150803445744,雪地四傻,终于找到这版了[脱单doge],0,160008,0
150636350064,生瓜蛋子是我,2023  2月3日前来考古,0,160008,0
150288452320,MochaDeer,来考古的各位请不要发弹幕哦，会顶掉老弹幕的(｀・ω・´),7,160008,0
150219453088,qhzlytx_wy_2028,2023前来考古！,1,160008,0
150128761456,吗的飞友太难了,考古来了，代码弹幕一大堆(指比普通弹幕要大的弹幕，可惜B站修了),1,160008,0
123238018256,Yu-御,挖坟,0,160008,0
122916672336,MrJiaF,怀念以前的金坷垃啊,4,160008,0
122892146832,正经人派蒙,[原神_欸嘿],1,160008,0
122670245888,恶名小羊i,22年考古[doge],1,160008,0
122415234576,zackzheng-可樂哥,2022簽到[doge],5,160008,0
122369159360,翡翠-E-菲奥雷,up应该不会上线了吧，但是我们会(｡･ω･｡),2,160008,0
122128150016,夜空中最废的那颗星,2022年回来考古,1,160008,0
121931374480,天天的天天日常,嗨嗨害，都2022年了,1,160008,0
121747428816,一只很逊的企鹅,挖到老坟了[热词系列_知识增加],1,160008,0
120785456416,酰胺基团,喵内[tv_doge],4,160008,0
120757218416,桃の花が満開である,百万播放祝贺···UP还是没有回来,5,160008,0
120673603424,104太原舰,食我洛阳铲[歪嘴],1,160008,0
120579089040,Chika___,来挖一铲子,1,160008,0
120323171232,逆风翘翘,还是初中推给我同学看的[笑哭],2,160008,0
120252456224,七海千秋_dbdm,《关于我是怎么刷到11年的视频这件事》,3,160008,0
119756132560,风袅兮秋,吃我洛阳铲,0,160008,0
119738188608,Adorable命运,[doge]我来挖一铲子2022/7/7,1,160008,0
119538810336,心静止水_oath,考古,0,160008,0
119438430592,一般通过白页p,考古,0,160008,0
119109786160,樑樑キ,考古,1,160008,0
128043732096,Myriad_StarIBI,中间的竖弹幕怎么没了啊,2,160008,0
127985313792,Jr_L,回来考古了,1,160008,0
127960614768,柏原芳恵の守護騎士,和我一起看的那个宝贝，祝你永远幸福,0,160008,0
127889132528,CousiNPK,20220829考古成功！[脱单doge],1,160008,0
127741395536,古神狂哥魔,2022.8.28,3,160008,0
127480776272,风烟凡华,[吃瓜],0,160008,0
127400274320,明智的马哥,有人！,2,160008,0
127337294064,麦道三发机,"法国航空专坑空客
博南拉杆无人能挡
飞机失速 A330
坠大西洋
A320低空通场
波音种树跑道前方
撞上跑道头植林场
液压漏光
8844英雄唐北雁
对抗那封锁的气压差
35000英尺开舱门
吸进那GE90
拆下一排铆钉
女皇断了尾翼
日航的747
七年后撞山里
麦道一生辉煌
波音收购得意
玛德11客机
倒霉九泉里
洛克希德三星
可控飞行撞地
五美分的灯泡
为什么修不好
新西兰901
出事故在南极
撞上埃里伯斯
全飞机解体
印尼的穆西河上
邓肯走进了驾驶舱
朱为民伸出双手
推杆疯狂
节流阀推到百分百
737突破了音障
以80度俯冲向穆西河床
黄田机场夜晚暴雨降
3456建立盲降
那下降率实在有点强
最终坠毁在跑道上
俄航的310
熊孩进驾驶舱
断开自动驾驶
失速螺旋下降
爪哇岛火山灰
圣艾尔摩之火
四引擎全熄火
雅加达降落
毛子爱作大死
山毛榉打马航
大韩空中女皇
击落在太平洋
越洋A332
燃油全部用光
降落在亚速尔的空军机场
A343  5个APU
吐槽哥空中盘旋一圈
损失了1000瑞士法郎
这管制真TM的粗暴
华航四年大限
22年之间
飞机断成三节
单发炸天地灭
除冰要用尾气
起飞后拉不起
然后一头栽进  波托马河里
全美航空爬升
见加拿大黑雁
双发全部失效
迫降哈德逊上
空难发生频繁
各大航空很惨
看那波音空客处理怎么办～ [doge]",3,160008,0
127290427392,我就是个s13,11年了,4,160008,0
127164680624,LSDJF-23,金坷垃是检验神曲的唯一标准(･∀･),2,160008,0
126896728960,未曾到达的地方,2011年10月20日！,1,160008,0
126859732992,cykeling,2022年前来考古,5,160008,0
126627272464,从黄昏到无眠,"遗尘
漫步",2,160008,0
126270626944,zackzheng-可樂哥,這是以前的音MAD？真假？？,0,160008,0
126227936000,九尾狐白给使者,不知不觉的就挖坟了[doge],4,160008,0
125819149088,莉莉娅-阿斯普雷伊,好厉害，这就是以前的鬼畜么,1,160008,0
125789200800,B喵宗,看风格……像是11年前的投稿，唉，等等，真的是11年前(*^ω^*)[doge],6,160008,0
125722929936,四A菌,2022.8.15考古,1,160008,0
